key,chips,raw_first_irq,raw_top_irq,raw_top_share,raw_distinct_irqs,parser_detected_irq,raw_in_bounds,parser_in_bounds,detected_zero,parser_disagrees_with_raw,near_lower_bound,near_upper_bound
505/Closing.1.dump.parquet,1,0,176840,0.0029,1562,19656,0,1,0,1,0,0
505/Humble_Thing.1.dump.parquet,1,0,46643624,0.0006,6967,19656,0,1,0,1,0,0
505/Little.1.dump.parquet,1,0,15272648,0.002,2128,19656,0,1,0,1,0,0
505/My_Butterfly.1.dump.parquet,1,0,15508520,0.0012,3619,19656,0,1,0,1,0,0
505/Odd.1.dump.parquet,1,0,22820552,0.0008,5241,19656,0,1,0,1,0,0
505/Opening.1.dump.parquet,1,0,30840200,0.0011,4495,19656,0,1,0,1,0,0
505/Outline_Riot.1.dump.parquet,1,0,84147272,0.0006,6408,19656,0,1,0,1,0,0
505/Record.1.dump.parquet,1,0,176840,0.0007,5627,19656,0,1,0,1,0,0
505/Spring_Jump.1.dump.parquet,1,0,32019560,0.0007,6465,19656,0,1,0,1,0,0
505/Stumbling.1.dump.parquet,1,0,13798448,0.0015,2513,19656,0,1,0,1,0,0
505/Unlove.1.dump.parquet,1,0,31076072,0.0005,8935,19656,0,1,0,1,0,0
505/Your_Step.1.dump.parquet,1,0,98299592,0.0009,5119,19656,0,1,0,1,0,0
5bot/Conpotune.1.dump.parquet,1,0,11479040,0.001,2770,19656,0,1,0,1,0,0
5bot/Dinadans.1.dump.parquet,1,0,19046600,0.0024,1195,19656,0,1,0,1,0,0
5bot/Its_Hip_to_be_Cool.1.dump.parquet,1,0,43734536,0.0003,8497,19656,0,1,0,1,0,0
5bot/Leaders_of_de_Pack.1.dump.parquet,1,0,16510976,0.0011,1849,19656,0,1,0,1,0,0
5bot/Party_Like_Its_tune_1.1.dump.parquet,1,0,15587144,0.0013,2732,19656,0,1,0,1,0,0
5bot/Snow_in_my.1.dump.parquet,1,0,11321792,0.0014,1929,19656,0,1,0,1,0,0
5bot/Vi_drar_till_tune_1.1.dump.parquet,1,0,15626456,0.0007,2876,19656,0,1,0,1,0,0
801_DC/Cut_by_Police.1.dump.parquet,1,0,22167121,0.0004,41911,19656,0,1,0,1,0,0
801_DC/Distant_Flight.1.dump.parquet,1,0,1791837,0.0004,43398,20424,0,1,0,1,0,0
801_DC/Domino_Dancing.1.dump.parquet,1,0,21665134,0.0002,68894,0,0,0,1,0,0,0
801_DC/Dr_Psycolog.1.dump.parquet,1,0,132260323,0.0004,24510,16385,0,1,0,1,0,0
801_DC/Fyssicadelia.1.dump.parquet,1,0,16451057,0.0019,3755,16385,0,1,0,1,0,0
801_DC/Kill_or_Die.1.dump.parquet,1,0,74060717,0.0012,6899,16385,0,1,0,1,0,0
801_DC/Psycicadelia.1.dump.parquet,1,0,74864952,0.0007,11287,19457,0,1,0,1,0,0
801_DC/Sad_Wind.1.dump.parquet,1,0,58301907,0.0006,30406,16072,0,1,0,1,0,0
801_DC/Sargies_Reve.1.dump.parquet,1,0,131768,0.0005,18947,16385,0,1,0,1,0,0
801_DC/Short_Warrior.1.dump.parquet,1,0,505140,0.0006,30080,19656,0,1,0,1,0,0
801_DC/Too_Satisfied.1.dump.parquet,1,0,38578525,0.0016,3710,17665,0,1,0,1,0,0
801_DC/Triad_4_Years_tune_2.1.dump.parquet,1,0,9674972,0.0003,44224,0,0,0,1,0,0,0
801_DC/Twin_Cobra.1.dump.parquet,1,0,111960512,0.0004,8753,19656,0,1,0,1,0,0
801_DC/Twin_Cobra.2.dump.parquet,1,0,864800,0.0086,319,19656,0,1,0,1,0,0
801_DC/Twin_Cobra.3.dump.parquet,1,0,864800,0.011,222,19656,0,1,0,1,0,0
A-Man/4_Kanal_Zak.1.dump.parquet,1,0,50485826,0.0003,62738,18383,0,1,0,1,0,0
A-Man/5-Mix.1.dump.parquet,1,0,0,0.0014,4553,19656,0,1,0,1,0,0
A-Man/Acid_Disco.1.dump.parquet,1,0,93444560,0.0008,4648,19656,0,1,0,1,0,0
A-Man/Acid_Feelin.1.dump.parquet,1,0,0,0.0013,5604,19656,0,1,0,1,0,0
A-Man/Acidstyle.1.dump.parquet,1,0,75498632,0.0006,4612,19656,0,1,0,1,0,0
A-Man/Acieed_Beat.1.dump.parquet,1,0,19592,0.0004,8709,19656,1,1,0,1,0,0
A-Man/Addiction.1.dump.parquet,1,0,30230864,0.0002,14871,19656,0,1,0,1,0,0
A-Man/All_we_are.1.dump.parquet,1,0,22663304,0.0005,3860,19656,0,1,0,1,0,0
A-Man/Alpha_Ship.1.dump.parquet,1,0,39248,0.0002,10771,19656,0,1,0,1,0,1
A-Man/Angel.1.dump.parquet,1,0,39248,0.0003,11437,19656,0,1,0,1,0,1
A-Man/Arcade_and_Deadline_Intro.1.dump.parquet,1,0,7095752,0.0013,1899,19656,0,1,0,1,0,0
A-Man/Area_of_Low_Pressure.1.dump.parquet,1,0,21975344,0.0003,10020,19656,0,1,0,1,0,0
A-Man/Arterial_Race.1.dump.parquet,1,0,18804876,0.0002,88192,18581,0,1,0,1,0,0
A-Man/Baby.1.dump.parquet,1,0,178560,1.0,4,0,0,0,1,0,0,0
A-Man/Bad_Hardstyle.1.dump.parquet,1,0,206379,1.0,2,0,0,0,1,0,0,0
A-Man/Based.1.dump.parquet,1,0,139655816,0.0003,7873,19656,0,1,0,1,0,0
A-Man/Bass-o-Matikk.1.dump.parquet,1,0,40294736,0.0002,11328,19656,0,1,0,1,0,0
A-Man/Beat_Ball.1.dump.parquet,1,0,0,0.0011,6417,19656,0,1,0,1,0,0
A-Man/Beat_Ball.2.dump.parquet,1,0,0,0.0007,12409,19656,0,1,0,1,0,0
A-Man/Beat_Dis.1.dump.parquet,1,0,0,0.0017,5159,19656,0,1,0,1,0,0
A-Man/Behaviour.1.dump.parquet,1,0,38230856,0.0004,5474,19656,0,1,0,1,0,0
A-Man/Bitmania_Zak.1.dump.parquet,1,0,26909000,0.0004,5614,19656,0,1,0,1,0,0
A-Man/Black_Panther.1.dump.parquet,1,0,554550,0.0009,18967,0,0,0,1,0,0,0
A-Man/Black_Panther.2.dump.parquet,1,0,22810,0.0018,5012,19656,1,1,0,1,0,0
A-Man/Black_Panther.3.dump.parquet,1,0,22810,0.0013,6562,19656,1,1,0,1,0,0
A-Man/Black_Panther.4.dump.parquet,1,0,22810,0.002,4260,19656,1,1,0,1,0,0
A-Man/Black_Panther.5.dump.parquet,1,0,22810,0.0013,6554,19656,1,1,0,1,0,0
A-Man/Blue_Flame.1.dump.parquet,1,0,39248,0.0002,13699,19656,0,1,0,1,0,1
A-Man/Blue_Moon.1.dump.parquet,1,0,52854920,0.0006,5009,19656,0,1,0,1,0,0
A-Man/Blue_Shadow.1.dump.parquet,1,0,46270160,0.0018,2354,19656,0,1,0,1,0,0
A-Man/Body.1.dump.parquet,1,0,201018,1.0,4,0,0,0,1,0,0,0
A-Man/Bond_Action.1.dump.parquet,1,0,45326672,0.0004,5815,19656,0,1,0,1,0,0
A-Man/Bond_Action_1993.1.dump.parquet,1,0,52874576,0.0008,2706,19656,0,1,0,1,0,0
A-Man/Born_to_Love.1.dump.parquet,1,0,26948312,0.0002,8642,19656,0,1,0,1,0,0
A-Man/Break_It_Up.1.dump.parquet,1,0,105690248,0.0004,5414,19656,0,1,0,1,0,0
A-Man/Bryllyant.1.dump.parquet,1,0,54761552,0.0002,7854,19656,0,1,0,1,0,0
A-Man/Can_u_See.1.dump.parquet,1,0,213938,1.0,4,0,0,0,1,0,0,0
A-Man/Castle_Darkstone.1.dump.parquet,1,0,39248,0.0002,11900,19656,0,1,0,1,0,1
A-Man/Chemical_River.1.dump.parquet,1,0,39248,0.0003,9942,19656,0,1,0,1,0,1
A-Man/Cold_Vision.1.dump.parquet,1,0,19592,0.0003,6859,19656,1,1,0,1,0,0
A-Man/Colour_Section.1.dump.parquet,1,0,19592,0.0003,8472,19656,1,1,0,1,0,0
A-Man/Contacting.1.dump.parquet,1,0,24938270,0.0002,69171,19457,0,1,0,1,0,0
A-Man/Crazy_Mamba.1.dump.parquet,1,0,161198792,0.0003,9229,19656,0,1,0,1,0,0
A-Man/Cyberware.1.dump.parquet,1,0,35891792,0.0002,10978,19656,0,1,0,1,0,0
A-Man/Darkness_in_Your_Eyes.1.dump.parquet,1,0,15154712,0.0002,7720,19656,0,1,0,1,0,0
A-Man/Daydream.1.dump.parquet,1,0,5071184,0.0002,11328,19656,0,1,0,1,0,0
A-Man/Dealing.1.dump.parquet,1,0,39248,0.0012,1946,19656,0,1,0,1,0,1
A-Man/Death_Sentence.1.dump.parquet,1,0,79331552,0.0004,5612,19656,0,1,0,1,0,0
A-Man/Defender_of_the_Crown_remix.1.dump.parquet,1,0,39248,0.0003,11072,19656,0,1,0,1,0,1
A-Man/Delta_Jam.1.dump.parquet,1,0,39248,0.0003,7646,19656,0,1,0,1,0,1
A-Man/Disco_Factory.1.dump.parquet,1,0,609272,0.0003,7716,19656,0,1,0,1,0,0
A-Man/Dream.1.dump.parquet,1,0,39248,0.0002,11578,19656,0,1,0,1,0,1
A-Man/Dreamline_B_O.1.dump.parquet,1,0,0,0.0017,6076,19656,0,1,0,1,0,0
A-Man/Drummer_Sound.1.dump.parquet,1,0,39248,0.0003,10677,19656,0,1,0,1,0,1
A-Man/Dynamican.1.dump.parquet,1,0,101955608,0.0006,5076,19656,0,1,0,1,0,0
A-Man/El_Sol.1.dump.parquet,1,0,19518344,0.0005,4913,19656,0,1,0,1,0,0
A-Man/Elysion.1.dump.parquet,1,0,39248,0.0002,10872,19656,0,1,0,1,0,1
A-Man/Everest.1.dump.parquet,1,0,106496144,0.0003,8232,19656,0,1,0,1,0,0
A-Man/Extacy.1.dump.parquet,1,0,215023,1.0,4,0,0,0,1,0,0,0
A-Man/Falling_Rain.1.dump.parquet,1,0,233239,1.0,4,0,0,0,1,0,0,0
A-Man/Final_Countdown.1.dump.parquet,1,0,32526477,0.0006,10766,19457,0,1,0,1,0,0
A-Man/Fire_in_the_Sky.1.dump.parquet,1,0,39248,0.0002,10817,19656,0,1,0,1,0,1
A-Man/Flobber.1.dump.parquet,1,0,80550224,0.0002,10369,19656,0,1,0,1,0,0
A-Man/Flowerz.1.dump.parquet,1,0,135901520,0.0003,7966,19656,0,1,0,1,0,0
A-Man/Flowerz_Remix.1.dump.parquet,1,0,222531,1.0,2,0,0,0,1,0,0,0
A-Man/For_Away.1.dump.parquet,1,0,11616632,0.0007,2355,19656,0,1,0,1,0,0
A-Man/For_Sodom.1.dump.parquet,1,0,1945880,0.0011,3100,19656,0,1,0,1,0,0
A-Man/Foreign_Girl.1.dump.parquet,1,0,15135056,0.0004,5012,19656,0,1,0,1,0,0
A-Man/Foreign_Girl_09.1.dump.parquet,1,0,53132292,0.0001,59880,4914,0,0,0,1,0,0
A-Man/Forgotten_Ones.1.dump.parquet,1,0,35911448,0.0005,4261,19656,0,1,0,1,0,0
A-Man/Frantic_Power.1.dump.parquet,1,0,15135056,0.0003,5414,19656,0,1,0,1,0,0
A-Man/Freedom.1.dump.parquet,1,0,116540360,0.0003,8453,19656,0,1,0,1,0,0
A-Man/Funny_Bunny.1.dump.parquet,1,0,19592,0.0008,2356,19656,1,1,0,1,0,0
A-Man/Future_Composer_4-Demo_07.1.dump.parquet,1,0,58904,0.0005,3860,19656,0,1,0,1,0,0
A-Man/Game_Over_plus_Level.1.dump.parquet,1,0,0,0.0022,3417,19656,0,1,0,1,0,0
A-Man/Game_Over_plus_Level.2.dump.parquet,1,0,0,0.0031,3717,19656,0,1,0,1,0,0
A-Man/Genesis.1.dump.parquet,1,0,147655808,0.0003,8511,19656,0,1,0,1,0,0
A-Man/Go_Up.1.dump.parquet,1,0,0,0.0015,5207,19656,0,1,0,1,0,0
A-Man/Good_Times.1.dump.parquet,1,0,39248,0.0002,12322,19656,0,1,0,1,0,1
A-Man/Got_to_Soul.1.dump.parquet,1,0,0,0.0019,4065,19656,0,1,0,1,0,0
A-Man/Groove_Machine.1.dump.parquet,1,0,4737032,0.0005,5414,19656,0,1,0,1,0,0
A-Man/Gyronite.1.dump.parquet,1,0,0,0.0014,6284,19656,0,1,0,1,0,0
A-Man/Hack_Tonight.1.dump.parquet,1,0,39248,0.001,2622,19656,0,1,0,1,0,1
A-Man/Hard_Emotion.1.dump.parquet,1,0,50804843,0.0002,77009,18581,0,1,0,1,0,0
A-Man/Hardcore_Tekkno.1.dump.parquet,1,0,86840144,0.0006,4461,19656,0,1,0,1,0,0
A-Man/Harmonic_River.1.dump.parquet,1,0,75518288,0.0003,5213,19656,0,1,0,1,0,0
A-Man/Heart_and_Soul.1.dump.parquet,1,0,0,0.0013,6143,19656,0,1,0,1,0,0
A-Man/Heartache.1.dump.parquet,1,0,224353520,0.0002,14096,19656,0,1,0,1,0,0
A-Man/Heartbeat_Intro.1.dump.parquet,1,0,42476552,0.0006,3860,19656,0,1,0,1,0,0
A-Man/Help_in_Front.1.dump.parquet,1,0,37877048,0.0014,2000,19656,0,1,0,1,0,0
A-Man/Hi-Tek.1.dump.parquet,1,0,23370920,0.0006,4259,19656,0,1,0,1,0,0
A-Man/Honey_Baby.1.dump.parquet,1,0,0,0.0008,7725,19656,0,1,0,1,0,0
A-Man/Honeycomb.1.dump.parquet,1,0,15135056,0.0001,25687,19656,0,1,0,1,0,0
A-Man/Hot_Meal.1.dump.parquet,1,0,40294736,0.0002,12330,19656,0,1,0,1,0,0
A-Man/Humbug_Saga.1.dump.parquet,1,0,66083408,0.0009,3833,19656,0,1,0,1,0,0
A-Man/I_Want_Your_Love.1.dump.parquet,1,0,229998,1.0,4,0,0,0,1,0,0,0
A-Man/Into_the_Swatch.1.dump.parquet,1,0,0,0.0015,5032,19656,0,1,0,1,0,0
A-Man/Introtune_Moozp_3.1.dump.parquet,1,0,47213648,0.0004,5412,19656,0,1,0,1,0,0
A-Man/Just_Like_a_Pill.1.dump.parquet,1,0,39248,0.0003,9698,19656,0,1,0,1,0,1
A-Man/Labyrinth.1.dump.parquet,1,0,21909,0.0025,3111,19656,1,1,0,1,0,0
A-Man/Labyrinth.2.dump.parquet,1,0,0,0.0008,9476,19656,0,1,0,1,0,0
A-Man/Labyrinth.3.dump.parquet,1,0,0,0.0456,191,19656,0,1,0,1,0,0
A-Man/Lambada_Acid.1.dump.parquet,1,0,0,0.001,7018,19656,0,1,0,1,0,0
A-Man/Last_Unicorn.1.dump.parquet,1,0,126446984,0.0004,6443,19656,0,1,0,1,0,0
A-Man/Lethal_Bombs.1.dump.parquet,1,0,30388112,0.0005,6039,19656,0,1,0,1,0,0
A-Man/Lethal_Bombs.2.dump.parquet,1,0,30309488,0.0005,6040,19656,0,1,0,1,0,0
A-Man/Lethal_Bombs.3.dump.parquet,1,0,105788528,0.0003,7857,19656,0,1,0,1,0,0
A-Man/Lonely.1.dump.parquet,1,0,7744400,0.0003,7646,19656,0,1,0,1,0,0
A-Man/Lord.1.dump.parquet,1,0,19592,0.0005,3509,19656,1,1,0,1,0,0
A-Man/Lost_in_Space.1.dump.parquet,1,0,39248,0.0002,10975,19656,0,1,0,1,0,1
A-Man/Love.1.dump.parquet,1,0,223526,1.0,3,0,0,0,1,0,0,0
A-Man/LoveLand.1.dump.parquet,1,0,120962960,0.0003,7416,19656,0,1,0,1,0,0
A-Man/Magic_Stream.1.dump.parquet,1,0,93130064,0.0004,8731,19656,0,1,0,1,0,0
A-Man/Medium.1.dump.parquet,1,0,39248,0.0003,10013,19656,0,1,0,1,0,1
A-Man/Melody-Guru.1.dump.parquet,1,0,7587152,0.0007,3508,19656,0,1,0,1,0,0
A-Man/Modern_Talking.1.dump.parquet,1,0,39248,0.0002,9304,19656,0,1,0,1,0,1
A-Man/Moonlight.1.dump.parquet,1,0,39248,0.0002,10822,19656,0,1,0,1,0,1
A-Man/Muzic_P_O_P.1.dump.parquet,1,0,31194008,0.0005,4389,19656,0,1,0,1,0,0
A-Man/Muzic_Rain.1.dump.parquet,1,0,56648528,0.0008,3426,19656,0,1,0,1,0,0
A-Man/Mysterious_Worlds_high_score.1.dump.parquet,1,0,491336,0.0007,3930,19656,0,1,0,1,0,0
A-Man/Mysterious_Worlds_level_2.1.dump.parquet,1,0,177414992,0.0003,9725,19656,0,1,0,1,0,0
A-Man/Mysterious_Worlds_level_3.1.dump.parquet,1,0,62368424,0.0003,7990,19656,0,1,0,1,0,0
A-Man/Mysterious_Worlds_level_3.2.dump.parquet,1,0,9454472,0.0004,5414,19656,0,1,0,1,0,0
A-Man/Mysterious_Worlds_preview.1.dump.parquet,1,0,111921200,0.0004,6694,19656,0,1,0,1,0,0
A-Man/Nitro_17_tune_10.1.dump.parquet,1,0,19592,0.0005,5843,19656,1,1,0,1,0,0
A-Man/No_Cruel.1.dump.parquet,1,0,294776,0.0006,2958,19656,0,1,0,1,0,0
A-Man/Ocean_Fever.1.dump.parquet,1,0,0,0.0028,3108,19656,0,1,0,1,0,0
A-Man/Old_Knight.1.dump.parquet,1,0,67970384,0.0007,4959,19656,0,1,0,1,0,0
A-Man/Oregon_Power.1.dump.parquet,1,0,0,0.0017,3763,19656,0,1,0,1,0,0
A-Man/Oxygen.1.dump.parquet,1,0,0,0.0015,4860,19656,0,1,0,1,0,0
A-Man/Paradize.1.dump.parquet,1,0,21739472,0.0002,11481,19656,0,1,0,1,0,0
A-Man/Pay_My_Ice.1.dump.parquet,1,0,79292240,0.0008,4289,19656,0,1,0,1,0,0
A-Man/Pinball_Dreams_Intro.1.dump.parquet,1,0,43439696,0.0002,15014,19656,0,1,0,1,0,0
A-Man/Pinball_Dreams_Menu.1.dump.parquet,1,0,26456912,0.0003,8732,19656,0,1,0,1,0,0
A-Man/Plexex_Du.1.dump.parquet,1,0,22702616,0.0015,2226,19656,0,1,0,1,0,0
A-Man/Power_of_Magic.1.dump.parquet,1,0,48589568,0.0002,12251,19656,0,1,0,1,0,0
A-Man/Proto_Special.1.dump.parquet,1,0,120805712,0.0002,14632,19656,0,1,0,1,0,0
A-Man/Reav_de_hero.1.dump.parquet,1,0,8530640,0.0009,2355,19656,0,1,0,1,0,0
A-Man/Red_Sunset.1.dump.parquet,1,0,30859856,0.0002,11829,19656,0,1,0,1,0,0
A-Man/Richards_Birthday_Demo.1.dump.parquet,1,0,39248,0.0003,9872,19656,0,1,0,1,0,1
A-Man/Road_House.1.dump.parquet,1,0,0,0.0014,5192,19656,0,1,0,1,0,0
A-Man/Sad_Wave_2.1.dump.parquet,1,0,30958136,0.0004,5845,19656,0,1,0,1,0,0
A-Man/Samurai_Beat.1.dump.parquet,1,0,0,0.0012,6557,19656,0,1,0,1,0,0
A-Man/Sea_of_Love.1.dump.parquet,1,0,0,0.0017,4265,19656,0,1,0,1,0,0
A-Man/Secret_Masterplan.1.dump.parquet,1,0,39248,0.0001,14831,19656,0,1,0,1,0,1
A-Man/Seven_Flowers.1.dump.parquet,1,0,2162096,0.0009,2605,19656,0,1,0,1,0,0
A-Man/Shock.1.dump.parquet,1,0,47193992,0.0006,3208,19656,0,1,0,1,0,0
A-Man/Shuffle_Break.1.dump.parquet,1,0,83046536,0.0002,10376,19656,0,1,0,1,0,0
A-Man/Silent_Water.1.dump.parquet,1,0,196363376,0.0001,14489,19656,0,1,0,1,0,0
A-Man/Smooth_Evening_long_version.1.dump.parquet,1,0,39248,0.0002,17325,19656,0,1,0,1,0,1
A-Man/Smooth_Evening_short_version.1.dump.parquet,1,0,39248,0.0003,9461,19656,0,1,0,1,0,1
A-Man/Smoove_Groove.1.dump.parquet,1,0,39248,0.0002,11566,19656,0,1,0,1,0,1
A-Man/Soccer_Zak.1.dump.parquet,1,0,0,0.001,10458,19656,0,1,0,1,0,0
A-Man/Sommer_unseres_Lebens.1.dump.parquet,1,0,15135056,0.0002,15693,19656,0,1,0,1,0,0
A-Man/Song_of_Death.1.dump.parquet,1,0,103763960,0.0006,5286,19656,0,1,0,1,0,0
A-Man/Souvenir.1.dump.parquet,1,0,39248,0.0005,7436,19656,0,1,0,1,0,1
A-Man/Space_Tiger.1.dump.parquet,1,0,0,0.0012,7966,19656,0,1,0,1,0,0
A-Man/Space_Tiger_v2.1.dump.parquet,1,0,0,0.0026,2959,19656,0,1,0,1,0,0
A-Man/Spherical.1.dump.parquet,1,0,37778768,0.0011,2645,19656,0,1,0,1,0,0
A-Man/Starshine.1.dump.parquet,1,0,39248,0.0002,12330,19656,0,1,0,1,0,1
A-Man/Sunbeam.1.dump.parquet,1,0,39248,0.0002,12322,19656,0,1,0,1,0,1
A-Man/Sunshine_Dreams.1.dump.parquet,1,0,76854896,0.0002,9440,19656,0,1,0,1,0,0
A-Man/Sweeper.1.dump.parquet,1,0,39248,0.0004,6946,19656,0,1,0,1,0,1
A-Man/Sweetbox.1.dump.parquet,1,0,39248,0.0001,16240,19656,0,1,0,1,0,1
A-Man/TCD_Intro_1.1.dump.parquet,1,0,45307016,0.0008,2356,19656,0,1,0,1,0,0
A-Man/TCD_Intro_2.1.dump.parquet,1,0,19592,0.0002,12131,19656,1,1,0,1,0,0
A-Man/TCD_Intro_3.1.dump.parquet,1,0,21523256,0.0004,5013,19656,0,1,0,1,0,0
A-Man/Take_My_Breath_Away.1.dump.parquet,1,0,33041672,0.0003,7720,19656,0,1,0,1,0,0
A-Man/Thriller.1.dump.parquet,1,0,0,0.0013,7791,19656,0,1,0,1,0,0
A-Man/Thrillin_Killer.1.dump.parquet,1,0,30211208,0.0002,10117,19656,0,1,0,1,0,0
A-Man/Tip_Trick.1.dump.parquet,1,0,54292584,0.0002,58908,18581,0,1,0,1,0,0
A-Man/Tip_Trick.2.dump.parquet,1,0,93426605,0.0009,4428,19656,0,1,0,1,0,0
A-Man/Title_Bild_Airc.1.dump.parquet,1,0,0,0.0027,3512,19656,0,1,0,1,0,0
A-Man/To_Be_Alone.1.dump.parquet,1,0,19592,0.0003,6166,19656,1,1,0,1,0,0
A-Man/Track_n_Sector_2.1.dump.parquet,1,0,0,0.0011,8794,19656,0,1,0,1,0,0
A-Man/Tragedy_Burp.1.dump.parquet,1,0,0,0.002,3410,19656,0,1,0,1,0,0
A-Man/Tranquility.1.dump.parquet,1,0,158545232,0.0003,9656,19656,0,1,0,1,0,0
A-Man/Transfer_Ticket.1.dump.parquet,1,0,37778768,0.0002,12123,19656,0,1,0,1,0,0
A-Man/Tridot.1.dump.parquet,1,0,0,0.0012,6959,19656,0,1,0,1,0,0
A-Man/Tridot.2.dump.parquet,1,0,0,0.0309,201,19656,0,1,0,1,0,0
A-Man/Tridot.3.dump.parquet,1,0,0,0.0323,199,19656,0,1,0,1,0,0
A-Man/Tridot.4.dump.parquet,1,0,0,0.0332,199,19656,0,1,0,1,0,0
A-Man/Tridot.5.dump.parquet,1,0,0,0.0603,51,19656,0,1,0,1,0,0
A-Man/Tridot.6.dump.parquet,1,0,0,0.0293,99,19656,0,1,0,1,0,0
A-Man/Trippin_Away.1.dump.parquet,1,0,231038,1.0,3,0,0,0,1,0,0,0
A-Man/Vandalism_News_46.1.dump.parquet,1,0,30820544,0.0002,10024,19656,0,1,0,1,0,0
A-Man/Venlo_Demo_tune_2.1.dump.parquet,1,0,39248,0.0029,1102,19656,0,1,0,1,0,1
A-Man/Waterman.1.dump.parquet,1,0,75596912,0.0003,7197,19656,0,1,0,1,0,0
A-Man/We_Didnt_Start_the_Fire.1.dump.parquet,1,0,75537944,0.0003,6968,19656,0,1,0,1,0,0
A-Man/Weet_jij_het.1.dump.parquet,1,0,15823016,0.0005,5013,19656,0,1,0,1,0,0
A-Man/White_Christmas.1.dump.parquet,1,0,39248,0.0003,10087,19656,0,1,0,1,0,1
A-Man/White_Light.1.dump.parquet,1,0,11832848,0.0002,8771,19656,0,1,0,1,0,0
A-Man/Wonderland.1.dump.parquet,1,0,39248,0.0003,9137,19656,0,1,0,1,0,1
A-Man/World_of_Confusion.1.dump.parquet,1,0,48235760,0.0003,5814,19656,0,1,0,1,0,0
A-Man/Wurlizer.1.dump.parquet,1,0,44835272,0.0002,13946,19656,0,1,0,1,0,0
A-Man/X_T_C.1.dump.parquet,1,0,19592,0.0003,6964,19656,1,1,0,1,0,0
A-Man/Zack_Hi_score.1.dump.parquet,1,0,52854920,0.0013,2572,19656,0,1,0,1,0,0
A-Man/Zack_Theme.1.dump.parquet,1,0,26456912,0.0002,8522,19656,0,1,0,1,0,0
ABS_3001/Demolix.1.dump.parquet,1,0,59185225,0.0001,140141,19656,0,1,0,1,0,0
ABS_3001/Demolix.2.dump.parquet,1,0,3735650,0.0006,12417,19656,0,1,0,1,0,0
ABS_3001/Remixzed_Crockett.1.dump.parquet,1,0,233003234,0.0001,143107,19656,0,1,0,1,0,0
ABS_3001/Remixzed_Wizball.1.dump.parquet,1,0,54644687,0.0001,90064,19656,0,1,0,1,0,0
AEG/4K_Power.1.dump.parquet,1,0,1985192,0.0038,886,19656,0,1,0,1,0,0
AEG/AEG_02.1.dump.parquet,1,0,15115400,0.0002,15323,19656,0,1,0,1,0,0
AEG/Alto_Knallo_Mucko.1.dump.parquet,1,0,30211208,0.0002,13080,19656,0,1,0,1,0,0
AEG/Back_2_Atlantis_2.1.dump.parquet,1,0,107577224,0.0004,9118,19656,0,1,0,1,0,0
AEG/Church_Bells.1.dump.parquet,1,0,128333960,0.0003,11926,19656,0,1,0,1,0,0
AEG/Compo_Tune.1.dump.parquet,1,0,26437256,0.0007,4610,19656,0,1,0,1,0,0
AEG/Daydream.1.dump.parquet,1,0,60402824,0.0004,8873,19656,0,1,0,1,0,0
AEG/Distortion.1.dump.parquet,1,0,75498632,0.0007,4662,19656,0,1,0,1,0,0
AEG/Fade_from_Blue.1.dump.parquet,1,0,30211208,0.0003,10558,19656,0,1,0,1,0,0
AEG/Industrial.1.dump.parquet,1,0,19592,0.0004,7316,19656,1,1,0,1,0,0
AEG/Just_Smashin.1.dump.parquet,1,0,7567496,0.0005,5815,19656,0,1,0,1,0,0
AEG/Mscgsmsh.1.dump.parquet,1,0,19592,0.0005,6717,19656,1,1,0,1,0,0
AEG/Space_Dream.1.dump.parquet,1,0,64176776,0.0003,12326,19656,0,1,0,1,0,0
AEG/Sweet_Harmony.1.dump.parquet,1,0,60402824,0.0006,5333,19656,0,1,0,1,0,0
AEG/Trance_Wave.1.dump.parquet,1,0,67950728,0.0003,10773,19656,0,1,0,1,0,0
AEG/Triage_3_tune_2.1.dump.parquet,1,0,23154704,0.0012,2858,19656,0,1,0,1,0,0
AGS/HPP_Intro.1.dump.parquet,1,0,55370888,0.0009,3223,19656,0,1,0,1,0,0
AGS/Initron_Intro-The_First.1.dump.parquet,1,0,19592,0.0038,513,19656,1,1,0,1,0,0
AGS/Intro_plus_Mas.1.dump.parquet,1,0,19592,0.0007,4910,19656,1,1,0,1,0,0
AMB/Argonaut.1.dump.parquet,1,0,15174368,0.0006,3689,19656,0,1,0,1,0,0
AMB/BCN_Party_01.1.dump.parquet,1,0,19592,0.0004,7118,19656,1,1,0,1,0,0
AMB/BCN_Party_Lame_Intro.1.dump.parquet,1,0,70053920,0.0004,8862,19656,0,1,0,1,0,0
AMB/C-64_IRC.1.dump.parquet,1,0,301464008,0.0002,15377,19656,0,1,0,1,0,0
AMB/C0ACID-19.1.dump.parquet,1,0,78560,0.0016,1910,19656,0,1,0,1,0,0
AMB/Codescratz.1.dump.parquet,1,0,16866,0.0001,98413,2261,1,0,0,1,0,0
AMB/Da_Fat.1.dump.parquet,1,0,78560,0.0153,192,19656,0,1,0,1,0,0
AMB/Dumping_Robot.1.dump.parquet,1,0,70486352,0.0004,7720,19656,0,1,0,1,0,0
AMB/Kd0s.1.dump.parquet,1,0,15646112,0.0004,6740,19656,0,1,0,1,0,0
AMB/Knives.1.dump.parquet,1,0,87469136,0.0003,12292,19656,0,1,0,1,0,0
